Array name	Sample name	Batch
5500024037498121108437.D03	5500024037498121108437.D03	747
5500024037498121108437.D05	5500024037498121108437.D05	747
5500024037498121108437.D06	5500024037498121108437.D06	747
5500024037498121108437.D07	5500024037498121108437.D07	748
5500024037498121108437.D08	5500024037498121108437.D08	748
5500024037498121108437.D09	5500024037498121108437.D09	748
5500024037498121108437.D11	5500024037498121108437.D11	748
5500024037498121108437.D12	5500024037498121108437.D12	748
5500024037498121108437.F01	5500024037498121108437.F01	747
5500024037498121108437.F02	5500024037498121108437.F02	747
5500024037498121108437.F03	5500024037498121108437.F03	747
5500024037498121108437.F04	5500024037498121108437.F04	747
5500024037498121108437.F06	5500024037498121108437.F06	747
5500024037498121108437.F07	5500024037498121108437.F07	748
5500024037498121108437.F08	5500024037498121108437.F08	748
5500024037498121108437.F09	5500024037498121108437.F09	748
5500024037498121108437.F10	5500024037498121108437.F10	748
5500024037498121108437.F11	5500024037498121108437.F11	748
5500024037498121108437.F12	5500024037498121108437.F12	748
5500024037498121108437.G01	5500024037498121108437.G01	747
5500024037498121108437.G03	5500024037498121108437.G03	747
5500024037498121108437.G04	5500024037498121108437.G04	747
5500024037498121108437.G05	5500024037498121108437.G05	747
5500024037498121108437.G07	5500024037498121108437.G07	748
5500024037498121108437.G09	5500024037498121108437.G09	748
5500024037498121108437.G10	5500024037498121108437.G10	748
5500024037498121108437.G11	5500024037498121108437.G11	748
5500024037498121108437.G12	5500024037498121108437.G12	748
5500024037498121108437.H02	5500024037498121108437.H02	747
5500024037498121108437.H03	5500024037498121108437.H03	747
5500024037498121108437.H04	5500024037498121108437.H04	747
5500024037498121108437.H05	5500024037498121108437.H05	747
5500024037498121108437.H06	5500024037498121108437.H06	747
5500024037498121108437.H08	5500024037498121108437.H08	748
5500024037498121108437.H09	5500024037498121108437.H09	748
5500024037498121108437.H10	5500024037498121108437.H10	748
5500024037498121108437.H11	5500024037498121108437.H11	748
5500024037498121108437.H12	5500024037498121108437.H12	748
5500024037498121108438.A01	5500024037498121108438.A01	761
5500024037498121108438.A02	5500024037498121108438.A02	761
5500024037498121108438.A03	5500024037498121108438.A03	761
5500024037498121108438.A04	5500024037498121108438.A04	761
5500024037498121108438.A05	5500024037498121108438.A05	761
5500024037498121108438.A07	5500024037498121108438.A07	762
5500024037498121108438.A08	5500024037498121108438.A08	762
5500024037498121108438.A09	5500024037498121108438.A09	762
5500024037498121108438.A10	5500024037498121108438.A10	762
5500024037498121108438.A11	5500024037498121108438.A11	762
5500024037498121108438.B01	5500024037498121108438.B01	761
5500024037498121108438.B02	5500024037498121108438.B02	761
5500024037498121108438.B03	5500024037498121108438.B03	761
5500024037498121108438.B04	5500024037498121108438.B04	761
5500024037498121108438.B06	5500024037498121108438.B06	761
5500024037498121108438.B07	5500024037498121108438.B07	762
5500024037498121108438.B08	5500024037498121108438.B08	762
5500024037498121108438.B09	5500024037498121108438.B09	762
5500024037498121108438.B10	5500024037498121108438.B10	762
5500024037498121108438.B12	5500024037498121108438.B12	762
5500024037498121108438.C01	5500024037498121108438.C01	761
5500024037498121108438.C02	5500024037498121108438.C02	761
5500024037498121108438.C03	5500024037498121108438.C03	761
5500024037498121108438.C04	5500024037498121108438.C04	761
5500024037498121108438.C05	5500024037498121108438.C05	761
5500024037498121108438.C06	5500024037498121108438.C06	761
5500024037498121108438.C08	5500024037498121108438.C08	762
5500024037498121108438.C09	5500024037498121108438.C09	762
5500024037498121108438.C10	5500024037498121108438.C10	762
5500024037498121108438.C11	5500024037498121108438.C11	762
5500024037498121108438.C12	5500024037498121108438.C12	762
5500024037498121108438.D01	5500024037498121108438.D01	761
5500024037498121108438.D02	5500024037498121108438.D02	761
5500024037498121108438.D03	5500024037498121108438.D03	761
5500024037498121108438.D06	5500024037498121108438.D06	761
5500024037498121108438.D07	5500024037498121108438.D07	762
5500024037498121108438.D08	5500024037498121108438.D08	762
5500024037498121108438.D09	5500024037498121108438.D09	762
5500024037498121108438.D11	5500024037498121108438.D11	762
5500024037498121108438.D12	5500024037498121108438.D12	762
5500024037498121108438.F01	5500024037498121108438.F01	761
5500024037498121108438.F02	5500024037498121108438.F02	761
5500024037498121108438.F03	5500024037498121108438.F03	761
5500024037498121108438.F04	5500024037498121108438.F04	761
5500024037498121108438.F06	5500024037498121108438.F06	761
5500024037498121108438.F07	5500024037498121108438.F07	762
5500024037498121108438.F08	5500024037498121108438.F08	762
5500024037498121108438.F09	5500024037498121108438.F09	762
5500024037498121108438.F10	5500024037498121108438.F10	762
5500024037498121108438.F11	5500024037498121108438.F11	762
5500024037498121108438.F12	5500024037498121108438.F12	762
5500024037498121108438.G01	5500024037498121108438.G01	761
5500024037498121108438.G03	5500024037498121108438.G03	761
5500024037498121108438.G04	5500024037498121108438.G04	761
5500024037498121108438.G06	5500024037498121108438.G06	761
5500024037498121108438.G07	5500024037498121108438.G07	762
5500024037498121108438.G09	5500024037498121108438.G09	762
5500024037498121108438.G10	5500024037498121108438.G10	762
5500024037498121108438.G11	5500024037498121108438.G11	762
5500024037498121108438.H02	5500024037498121108438.H02	761
5500024037498121108438.H03	5500024037498121108438.H03	761
5500024037498121108438.H04	5500024037498121108438.H04	761
5500024037498121108438.H05	5500024037498121108438.H05	761
5500024037498121108438.H06	5500024037498121108438.H06	761
5500024037498121108438.H08	5500024037498121108438.H08	762
5500024037498121108438.H09	5500024037498121108438.H09	762
5500024037498121108438.H10	5500024037498121108438.H10	762
5500024037498121108438.H11	5500024037498121108438.H11	762
5500024037498121108438.H12	5500024037498121108438.H12	762
5500024037498121108440.A07	5500024037498121108440.A07	764
5500024037498121108440.A08	5500024037498121108440.A08	764
5500024037498121108440.A09	5500024037498121108440.A09	764
5500024037498121108440.A10	5500024037498121108440.A10	764
5500024037498121108440.A11	5500024037498121108440.A11	764
5500024037498121108440.B07	5500024037498121108440.B07	764
5500024037498121108440.B08	5500024037498121108440.B08	764
5500024037498121108440.B09	5500024037498121108440.B09	764
5500024037498121108440.B10	5500024037498121108440.B10	764
5500024037498121108440.B12	5500024037498121108440.B12	764
5500024037498121108440.C07	5500024037498121108440.C07	764
5500024037498121108440.C08	5500024037498121108440.C08	764
5500024037498121108440.C09	5500024037498121108440.C09	764
5500024037498121108440.C10	5500024037498121108440.C10	764
5500024037498121108440.C11	5500024037498121108440.C11	764
5500024037498121108440.C12	5500024037498121108440.C12	764
5500024037498121108440.D07	5500024037498121108440.D07	764
5500024037498121108440.D08	5500024037498121108440.D08	764
5500024037498121108440.D09	5500024037498121108440.D09	764
5500024037498121108440.D11	5500024037498121108440.D11	764
5500024037498121108440.F07	5500024037498121108440.F07	764
5500024037498121108440.F08	5500024037498121108440.F08	764
5500024037498121108440.F09	5500024037498121108440.F09	764
5500024037498121108440.F10	5500024037498121108440.F10	764
5500024037498121108440.G07	5500024037498121108440.G07	764
5500024037498121108440.G09	5500024037498121108440.G09	764
5500024037498121108440.H08	5500024037498121108440.H08	764
5500024037498121108440.H09	5500024037498121108440.H09	764
5500024037498121108440.H10	5500024037498121108440.H10	764
5500024037498121108442.A01	5500024037498121108442.A01	676
5500024037498121108442.A02	5500024037498121108442.A02	676
5500024037498121108442.A03	5500024037498121108442.A03	676
5500024037498121108442.A04	5500024037498121108442.A04	676
5500024037498121108442.A05	5500024037498121108442.A05	676
5500024037498121108442.A07	5500024037498121108442.A07	698
5500024037498121108442.A08	5500024037498121108442.A08	698
5500024037498121108442.A09	5500024037498121108442.A09	698
5500024037498121108442.A10	5500024037498121108442.A10	698
5500024037498121108442.A11	5500024037498121108442.A11	698
5500024037498121108442.B01	5500024037498121108442.B01	676
5500024037498121108442.B02	5500024037498121108442.B02	676
5500024037498121108442.B03	5500024037498121108442.B03	676
5500024037498121108442.B04	5500024037498121108442.B04	676
5500024037498121108442.B06	5500024037498121108442.B06	676
5500024037498121108442.B07	5500024037498121108442.B07	698
5500024037498121108442.B08	5500024037498121108442.B08	698
5500024037498121108442.B10	5500024037498121108442.B10	698
5500024037498121108442.B12	5500024037498121108442.B12	698
5500024037498121108442.C01	5500024037498121108442.C01	676
5500024037498121108442.C03	5500024037498121108442.C03	676
5500024037498121108442.C04	5500024037498121108442.C04	676
5500024037498121108442.C05	5500024037498121108442.C05	676
5500024037498121108442.C06	5500024037498121108442.C06	676
5500024037498121108442.C07	5500024037498121108442.C07	698
5500024037498121108442.C08	5500024037498121108442.C08	698
5500024037498121108442.C10	5500024037498121108442.C10	698
5500024037498121108442.C11	5500024037498121108442.C11	698
5500024037498121108442.C12	5500024037498121108442.C12	698
5500024037498121108442.D01	5500024037498121108442.D01	676
5500024037498121108442.D02	5500024037498121108442.D02	676
5500024037498121108442.D03	5500024037498121108442.D03	676
5500024037498121108442.D05	5500024037498121108442.D05	676
5500024037498121108442.D06	5500024037498121108442.D06	676
5500024037498121108442.D07	5500024037498121108442.D07	698
5500024037498121108442.D08	5500024037498121108442.D08	698
5500024037498121108442.D09	5500024037498121108442.D09	698
5500024037498121108442.D11	5500024037498121108442.D11	698
5500024037498121108442.D12	5500024037498121108442.D12	698
5500024037498121108442.F01	5500024037498121108442.F01	676
5500024037498121108442.F02	5500024037498121108442.F02	676
5500024037498121108442.F03	5500024037498121108442.F03	676
5500024037498121108442.F04	5500024037498121108442.F04	676
5500024037498121108442.F05	5500024037498121108442.F05	676
5500024037498121108442.F06	5500024037498121108442.F06	676
5500024037498121108442.F07	5500024037498121108442.F07	698
5500024037498121108442.F08	5500024037498121108442.F08	698
5500024037498121108442.F09	5500024037498121108442.F09	698
5500024037498121108442.F10	5500024037498121108442.F10	698
5500024037498121108442.F11	5500024037498121108442.F11	698
5500024037498121108442.F12	5500024037498121108442.F12	698
5500024037498121108442.G01	5500024037498121108442.G01	676
5500024037498121108442.G03	5500024037498121108442.G03	676
5500024037498121108442.G04	5500024037498121108442.G04	676
5500024037498121108442.G05	5500024037498121108442.G05	676
5500024037498121108442.G06	5500024037498121108442.G06	676
5500024037498121108442.G07	5500024037498121108442.G07	698
5500024037498121108442.G09	5500024037498121108442.G09	698
5500024037498121108442.G10	5500024037498121108442.G10	698
5500024037498121108442.G11	5500024037498121108442.G11	698
5500024037498121108442.G12	5500024037498121108442.G12	698
5500024037498121108442.H02	5500024037498121108442.H02	676
5500024037498121108442.H03	5500024037498121108442.H03	676
5500024037498121108442.H04	5500024037498121108442.H04	676
5500024037498121108442.H05	5500024037498121108442.H05	676
5500024037498121108442.H06	5500024037498121108442.H06	676
5500024037498121108442.H08	5500024037498121108442.H08	698
5500024037498121108442.H09	5500024037498121108442.H09	698
5500024037498121108442.H10	5500024037498121108442.H10	698
5500024037498121108442.H11	5500024037498121108442.H11	698
5500024037498121108442.H12	5500024037498121108442.H12	698
5500024038291011509600.A03	5500024038291011509600.A03	1064
5500024038291011509600.A04	5500024038291011509600.A04	1064
5500024038291011509600.A06	5500024038291011509600.A06	1064
5500024038291011509600.A08	5500024038291011509600.A08	1065
5500024038291011509600.A09	5500024038291011509600.A09	1065
5500024038291011509600.A10	5500024038291011509600.A10	1065
5500024038291011509600.A11	5500024038291011509600.A11	1065
5500024038291011509600.A12	5500024038291011509600.A12	1065
5500024038291011509600.B02	5500024038291011509600.B02	1066
5500024038291011509600.B03	5500024038291011509600.B03	1066
5500024038291011509600.B04	5500024038291011509600.B04	1066
5500024038291011509600.B05	5500024038291011509600.B05	1066
5500024038291011509600.B06	5500024038291011509600.B06	1066
5500024038291011509600.B08	5500024038291011509600.B08	1067
5500024038291011509600.B09	5500024038291011509600.B09	1067
5500024038291011509600.B11	5500024038291011509600.B11	1067
5500024038291011509600.B12	5500024038291011509600.B12	1067
5500024038291011509600.C02	5500024038291011509600.C02	1068
5500024038291011509600.C03	5500024038291011509600.C03	1068
5500024038291011509600.C04	5500024038291011509600.C04	1068
5500024038291011509600.C05	5500024038291011509600.C05	1068
5500024038291011509600.C06	5500024038291011509600.C06	1068
5500024038291011509600.C08	5500024038291011509600.C08	1069
5500024038291011509600.C09	5500024038291011509600.C09	1069
5500024038291011509600.C10	5500024038291011509600.C10	1069
5500024038291011509600.C11	5500024038291011509600.C11	1069
5500024038291011509600.C12	5500024038291011509600.C12	1069
5500024038291011509600.D08	5500024038291011509600.D08	1071
5500024038291011509600.D09	5500024038291011509600.D09	1071
5500024038291011509600.D10	5500024038291011509600.D10	1071
5500024038291011509600.D11	5500024038291011509600.D11	1071
5500024038291011509600.D12	5500024038291011509600.D12	1071
5500024038291011509600.F03	5500024038291011509600.F03	1074
